Unnamed: 0,text,imagename,len_char,len_word,prdtypecode,img_ratios,label
7544,risette animal crossing en perle hama perler personnage animal crossing en perle,image_1051630188_product_973855069.jpg,80,12,1140,0.75,4
63895,one piece world collectable figures figures toy japan import,image_987461326_product_294324489.jpg,60,9,1140,0.696384,4
31436,pack star wars millenium falcon passengers film star wars episode iv un nouvel espoir taille environ livre avec luke c r d et obi wan et un casqu aveugle ne convient pas a un enfant de moins de,image_848141045_product_77827219.jpg,193,38,1140,0.139784,4
76585,mug marvel wolverine wolverine team mug marvel wolverine wolverine team,image_977097725_product_276287438.jpg,71,10,1140,1.0,4
70742,srap monsieur bonhommes monsieur maladrois,image_1055273108_product_1053274160.jpg,42,5,1140,0.7695,4
51474,plaque charles gervais avec enfants devant une vitrine tole bombée superbe plaque publicitaire en métal peint la tole est pré percée pour une pose facile dimension cm plaque publicitaire bombée charles gervais avec enfants regardant une vitrine,image_1227923140_product_3613866640.jpg,244,37,1140,0.794,4
80090,nemo figurine nemo,image_974034087_product_270442229.jpg,18,3,1140,0.72,4
31884,star wars mug black logo,image_1015657291_product_486520368.jpg,24,5,1140,0.36408,4
28853,nendoroid petit mahoutsukai no hako set hibichika,image_987582298_product_294364937.jpg,49,7,1140,0.2052,4
84241,harry potter rubber mini figure dumbledore,image_1286467293_product_4074892166.jpg,42,6,1140,0.566352,4
39313,black eyed peas magnet dancing magnet en métal sous licence officielle black eyed peas dimensions,image_1099702435_product_1706097289.jpg,97,15,1140,0.247008,4
14469,figurine pop moi moche et méchant gru spy funko pop figurine moi moche et méchant spy gru pop vendu en window box taille,image_1130696166_product_2186863121.jpg,120,23,1140,0.2951,4
32578,les indestructibles porte cle mr indestructibles,image_696858623_product_57725914.jpg,48,6,1140,0.75,4
51362,sainte helene figurine santon environ,image_1057461756_product_1075772021.jpg,37,5,1140,0.75,4
29429,figurine atlas asterix résine maestria,image_705683791_product_58656516.jpg,38,5,1140,0.4512,4
21727,funko figurine pop hulk chromée marvel studios,image_1199418956_product_3229767255.jpg,46,7,1140,0.553632,4
57348,to loveru sairenji haruna ichiban kuji banpresto,image_1192405703_product_3125723761.jpg,48,7,1140,0.754,4
80681,mr spock modèle réduit amt,image_1118853973_product_1987805236.jpg,26,5,1140,0.75,4
7471,fève santon homme pêcheur avec baluchon,image_750436423_product_60915784.jpg,39,6,1140,0.603904,4
51448,dragon ball z krilin chara puchi freezer bandai figurine officielle denviron de hauteur,image_1262467945_product_3904988564.jpg,87,13,1140,0.440648,4
7640,funko pop star wars dagobah yoda action figure,image_1204210470_product_3287150697.jpg,46,8,1140,0.806304,4
61743,star wars figther pops mini figurines,image_983928168_product_287880821.jpg,37,6,1140,0.75,4
35635,medaille yo kai watch padrezo,image_1086092048_product_1505842892.jpg,29,5,1140,0.868624,4
16393,oreille de chat noir rose en serre tête poil long japonais kawaii lolita,image_849514906_product_80985549.jpg,72,13,1140,1.0,4
62363,rambo collier limited edition collier sous licence officielle taille du pendentif env édition limitée à exemplaires,image_1309177612_product_4178480230.jpg,115,16,1140,0.374976,4
34655,porte monnaie cochon animé modèle japonais manga,image_862781965_product_103023270.jpg,48,7,1140,0.686464,4
66023,figurine pop game of thrones robb stark funko pop robb stark game of thrones collection pop taille,image_954436473_product_218449680.jpg,98,17,1140,0.215388,4
35488,figurine la petite sirène the little mermaid le roi triton,image_1082479412_product_1468033449.jpg,58,10,1140,0.67,4
17238,star wars return of the jedi figurine kithaba skiff guard kenner modèle vc vends la figurine de kithaba dans la collection vintage de,image_1162869815_product_2755020925.jpg,133,23,1140,0.562,4
25068,geek t shirt you are in control black xl,image_1241431537_product_3756680246.jpg,40,9,1140,0.056832,4
74552,figurine plate vintage saint seiya ikki du phoenix,image_884165502_product_129530475.jpg,50,8,1140,0.556,4
68636,die cast dynabot dump truck to robot bleu,image_1031309833_product_608069605.jpg,41,8,1140,0.75,4
49283,keep calm porte cles metal glitter pink,image_1323017051_product_4232485210.jpg,39,7,1140,0.617952,4
98,it bobble head pop beverly with key necklace,image_1204635212_product_3294453709.jpg,44,8,1140,0.65928,4
4100,figurine pop game of thrones daenerys targaryen funko pop,image_946721447_product_208735305.jpg,57,9,1140,0.450536,4
54902,général de brigade robert craufurd soldat des guerres napoleoniennes,image_747581990_product_60521343.jpg,68,9,1140,0.154224,4
60292,dragon ball sangoku super guerrier b s s t a editions atlas env,image_244095830_product_6984759.jpg,63,13,1140,0.554,4
20222,starlux soldat nordiste avec fusil,image_1035815111_product_689600886.jpg,34,5,1140,1.0,4
78950,embouts crayons décoration univers papyrus par de gieter dupuis,image_1181390054_product_2993725585.jpg,63,9,1140,0.75,4
82281,masters of the universe les maitres de lunivers mattel lot,image_972113405_product_263861906.jpg,58,10,1140,0.582,4
49838,lotr hobbit frodo seigneur des anneaux knickerbocker,image_964709738_product_246965870.jpg,52,7,1140,0.702,4
38520,captain america peignoir logo,image_1091793863_product_1569484874.jpg,29,4,1140,0.157608,4
45482,les tortues ninja statuette raphael statuette en résine taille env sur socle décor modèle fini et peint à la main,image_1163025610_product_1940498718.jpg,113,20,1140,0.735988,4
67798,figurine shrek dronkey le dragon bébé happy meal mcdo,image_1218920205_product_3515997352.jpg,53,9,1140,0.878,4
31317,ultimate spiderman figurine bouffon vert action vignette figure,image_938314134_product_199783227.jpg,63,8,1140,0.29498,4
13473,assassins creed odyssey washed look messenger bag,image_1241417139_product_3756667080.jpg,49,7,1140,0.43848,4
16303,star wars rogue one pack sous verres set de sous verres sous licence officielle,image_1098307863_product_1683663223.jpg,79,14,1140,0.228468,4
64877,figurine dragonball super the movie ultimate soldiers the movie ssgss gogeta vol figurine dgogeta ssj god ss dans la collection ultimate soldiers the movie la figurine mesure de hauteur produit officiel dragonball super movie par banpresto,image_1243176410_product_3770966868.jpg,239,36,1140,0.22736,4
67374,vaisseau star wars atlas chasseur jedi obi wan kenobi pas de fascicule,image_1033781185_product_658767211.jpg,70,12,1140,0.75,4
40871,jojo no kimyou na bouken ougon no kaze giorno giovanna grandista,image_1276069336_product_4009394223.jpg,64,11,1140,0.286272,4
62431,hello kitty standard soft toy,image_987593134_product_294384690.jpg,29,5,1140,0.770528,4
43550,figurine elsa série la reine des neiges figurine elsa de la série la reine des neiges,image_1231193165_product_3644500245.jpg,85,16,1140,0.616,4
59744,galadriel et son miroir,image_99735230_product_3132266.jpg,23,4,1140,0.1239,4
48729,digimon figurine mcdo happy meal mc donalds,image_879662734_product_125124393.jpg,43,7,1140,0.99,4
68608,figurine pop naruto kurama funko pop figurine naruto kurama oversized pop matière vinyl vendu en window box taille,image_1061276115_product_1101906140.jpg,114,18,1140,0.504504,4
17235,figurine pop saga pink lying cat funko pop,image_1204220341_product_3287231959.jpg,42,8,1140,0.61152,4
51524,figurine minnie bébé avec hochet bully figurine minnie bébé avec hochet bully environ,image_1152065024_product_2585590266.jpg,85,13,1140,0.936,4
61834,star wars t shirt elite squad m,image_1241429348_product_3756677744.jpg,31,7,1140,0.065536,4
10409,dead space série figurines necro figurines articulées taille env avec accessoires,image_1189477339_product_3075947669.jpg,81,11,1140,0.147936,4
292,figurine champi toad super mario nintendo bleu hama,image_973033458_product_267430963.jpg,51,8,1140,0.994,4
64768,geek collection t shirt oneshodo s,image_1241403677_product_3756589404.jpg,34,6,1140,0.08892,4
31088,pullip dal hellcatpunks doll phoebe,image_989066474_product_294413688.jpg,35,5,1140,0.08888,4
12878,guitare miniature king of pop avec le trépied,image_1229803825_product_3628339576.jpg,45,8,1140,0.070104,4
32261,figurine blue de rio jouet magic box quick figurine blue de rio jouet magic box quick,image_1041740828_product_830015437.jpg,85,16,1140,0.75,4
73098,hadès up studio version exclusive statue hadès tiré de saint seiya hadès,image_1263200836_product_3913251763.jpg,72,12,1140,0.8,4
16118,figurine pop le seigneur des anneaux frodo baggins funko pop figurine seigneur des anneaux lotr frodo baggins pocket pop matière pvc vendu en window box taille,image_1127147390_product_2116850265.jpg,159,26,1140,0.426328,4
62469,kanu uncho srdx limited color ver,image_989033223_product_296203175.jpg,33,6,1140,0.675296,4
7799,batman bonnet mask eye holes bonnet haute qualité sous licence officielle acrylique tour de tête,image_1232517924_product_1960324463.jpg,96,15,1140,0.976128,4
82133,d d miniatures war dragon queen witchknife,image_350417566_product_48210775.jpg,42,7,1140,0.06192,4
70605,figurine pop doctor who ème docteur with banana funko pop figurine funko pop collection doctor who doctor with banana exclusive,image_1067926982_product_1185760655.jpg,127,20,1140,0.471328,4
43296,tout fait familier goemon cosbaby goemon set shinobi et nobunaga japon importation,image_987566992_product_294399299.jpg,82,12,1140,0.584628,4
38632,marvel comics mug kawaii spider man,image_1072828618_product_1296374166.jpg,35,6,1140,0.61304,4
18017,peter pan figurine mac do assis tampon encreur,image_731824195_product_60062016.jpg,46,8,1140,0.75,4
72058,the legend of zelda t shirt sword logo s t shirt haute qualité sous licence officielle en emballage plastique individuel coton informations type t shirtsediteur bioworld merchandising,image_989819988_product_296882737.jpg,183,27,1140,0.299376,4
80302,saint seiya die cast poseidon sirens cdz,image_622937359_product_55104564.jpg,40,7,1140,0.375192,4
54622,statuette pvc sakuya mode cerulean shining blade,image_987444287_product_294323864.jpg,48,7,1140,0.671792,4
59748,evangelion ex figure gothic holiday asuka,image_1138432253_product_2359122251.jpg,41,6,1140,0.666,4
78563,dragon ball z poster gokus evo,image_1241428635_product_3756677282.jpg,30,6,1140,0.103488,4
41808,sacs main rat doucement ghibli japon importation,image_987431665_product_294311408.jpg,48,7,1140,0.356324,4
81631,ultraman monster series ex gomora,image_981949261_product_284904779.jpg,33,5,1140,0.878,4
44650,magical girl lyrical nanoha strikers subaru nakajima pvc figure scale,image_987665269_product_294487209.jpg,69,10,1140,0.288904,4
58845,star wars guerre des etoiles b wing micro machine,image_621700291_product_55088800.jpg,49,9,1140,0.75,4
58324,figurine omo les mini costo série n en skate board figurine omo année collection les mini costo ref singe en skate board figurine de en plastique,image_1033142635_product_645588940.jpg,145,26,1140,0.842,4
64209,heidi figurine le prêtre figurine le prêtre dheidi,image_969097485_product_255442836.jpg,50,8,1140,0.75,4
25264,figurine dark maul hologramme figurine dark maul hologramme,image_1044024094_product_855395435.jpg,59,8,1140,0.75,4
63757,soul of chogokin gx gold lightan japan import,image_987486922_product_294315417.jpg,45,8,1140,0.87,4
54263,tandem twin animal girls leopard girl cloe option part,image_1117425253_product_1973384839.jpg,54,9,1140,0.097284,4
47906,harry potter t shirt hogwarts school girl s,image_1241418806_product_3756669190.jpg,43,8,1140,0.71526,4
78181,modélisme ho figurines set personnel de station service si un circuit doit avoir un aspect vivant il ne faut pas oublier un détail essentiel les gens avec les différents coffrets de figurines faller vous pouvez mettre en scène des situations comme dans la vie réelle authentiques jusque dans les derniers détails et pleines daction echelle ho note etant livré à lassortiment nous ne pouvons nous engager sur la tenue vestimentaire des personnages,image_884197225_product_124565749.jpg,446,72,1140,0.442128,4
23045,figurine ben ten axelere,image_970499459_product_124584568.jpg,24,4,1140,0.87,4
5218,abraracourcix sur son bouclier,image_1004341813_product_402748292.jpg,30,4,1140,0.75,4
74063,dc originals mug batman comic,image_1094912927_product_1139429210.jpg,29,5,1140,0.643552,4
14437,miss piggy série le muppet show henson figurine miss piggy de la série muppet show henson de de haut environ,image_1269262407_product_3949697603.jpg,108,20,1140,0.564,4
68568,yu gi oh mp fr éléphantmarteau potartiste rare,image_1102973280_product_1522348283.jpg,46,8,1160,0.674,5
4766,force of will skl fu ouroboros le serpent de réincarnation super rare full art,image_1077606239_product_1376217672.jpg,78,14,1160,0.684,5
10972,l r budokas tonfa lot de stronger than steel vo,image_1039452773_product_795223623.jpg,47,10,1160,0.538896,5
50397,lot de carte basket nba topps finest série,image_985269812_product_290236469.jpg,42,8,1160,0.75,5
65572,conservator revised vo,image_834332739_product_51178577.jpg,22,3,1160,0.245088,5
53695,final fantasy tcg tellah opus ii vf,image_1144425805_product_2476898272.jpg,35,7,1160,0.718,5
4920,capitaine en maraude yu gi oh ys fr,image_911806355_product_155877989.jpg,35,8,1160,0.181148,5
2893,carte pokémon energie combat carte pokémon energie combat set de base neuf fr,image_1142562946_product_2452582438.jpg,77,13,1160,0.718,5
52882,sdse fr guerrier à réaction,image_1043424177_product_847727775.jpg,27,5,1160,0.08928,5
77853,salamèche ex gardiens du pouvoir fr,image_1169254918_product_2871337348.jpg,35,6,1160,0.75,5
70666,vivid crag unco vo,image_930122519_product_183639618.jpg,18,4,1160,0.558392,5
5849,gren stratège de monde ténébreux yu gi oh ston fr c,image_853995893_product_85256622.jpg,51,11,1160,0.0648,5
27026,fraise naturia naturia strawberry yu gi oh bp fr c,image_914686485_product_159178309.jpg,50,10,1160,0.696,5
49334,carte yu gi oh csoc fr empereur dragon de la damnation neuf fr carte yu gi oh csoc fr empereur dragon de la damnation neuf fr,image_1009210364_product_440488822.jpg,125,26,1160,0.682,5
61106,foil premium scoriacios magic mtg sombrelande c,image_862424024_product_102148128.jpg,47,7,1160,0.064628,5
22274,nappa d dragon ball serie vf,image_472091285_product_46877408.jpg,28,6,1160,0.718,5
76087,mithril coat cotte de mithril r anthology i tengwar,image_500841175_product_52057090.jpg,51,9,1160,0.709716,5
54312,smogo,image_354471253_product_11544379.jpg,5,1,1160,0.71,5
29544,carte panini adrenalyn xl euro ola toivonen rising star sverige,image_1079981260_product_1439316994.jpg,63,10,1160,0.744,5
14021,carte adrenalyn xl euro andreas granqvist sverige,image_1072735896_product_1303836097.jpg,49,7,1160,0.718,5
77844,carte yu gi oh guerrier colossal super rare ds fr,image_886550535_product_132524606.jpg,49,10,1160,0.69,5
60294,frère de harpie vf,image_171413830_product_5445168.jpg,18,4,1160,0.6748,5
61604,yu gi oh dp en mirror gate commune,image_1082923640_product_1473987804.jpg,34,8,1160,0.684,5
56114,aigle rixevol magic mtg m c,image_917578339_product_163244799.jpg,27,6,1160,0.3922,5
21980,drascore reverse ultra prisme,image_1165113818_product_2780853648.jpg,29,4,1160,0.73,5
73065,carte pokémon nanméouïe pv holo reverse,image_947080313_product_208977262.jpg,39,6,1160,0.5837,5
1847,carte yu gi oh lehd fra d fusion carte yu gi oh lehd fra d fusion neuf fr,image_1233583796_product_3680917034.jpg,73,18,1160,0.702,5
40722,gormiti carte fouet mortel holo,image_924383409_product_175217996.jpg,31,5,1160,0.678,5
45048,mastouffe explorateurs obscurs,image_921683651_product_169188236.jpg,30,3,1160,0.75,5
25414,cendreline la pèlerine magic mtg lorwyn r,image_854179593_product_58778872.jpg,41,7,1160,0.065664,5
77464,yu gi oh esprit a ressort ha fr super rare,image_941009649_product_205458809.jpg,42,10,1160,0.664,5
57861,base y super ball rollers,image_1159294228_product_2700795881.jpg,25,5,1160,0.75,5
31878,caninos ex créateurs de légendes fr,image_1080807586_product_1447279634.jpg,35,6,1160,0.75,5
3039,foil premium collecteur dâmes magic mtg fleau vf mint r,image_900656095_product_146262760.jpg,55,10,1160,0.336864,5
5735,stickers la reine des neiges frozen panini numéro,image_1217285982_product_3490642778.jpg,49,8,1160,0.75,5
77630,magic the gathering assistant dément deranged assistant innistrad commune,image_917733293_product_163314074.jpg,73,9,1160,0.27776,5
74066,carte yu gi oh guerrier turbo rare dp fr,image_889136390_product_134997910.jpg,40,9,1160,0.692,5
55206,meccg middle earth les dragons smaug au gite,image_868406067_product_111763587.jpg,44,8,1160,0.773356,5
46439,nalonae world of warcraft les feux de loutreterre c,image_858295581_product_85756321.jpg,51,9,1160,0.31152,5
60236,chenipan carte pokemon rare pv,image_1139526439_product_2379731611.jpg,30,5,1160,0.700832,5
63551,desinvocation edition vf,image_863896893_product_48034383.jpg,24,3,1160,0.537864,5
58403,clockmon digimon mp,image_1229771946_product_3622348463.jpg,19,3,1160,0.562,5
9847,carte yu gi oh corno nero del paradisio cdip it,image_1245907092_product_3789073583.jpg,47,10,1160,0.454808,5
46496,mtg invocation de pierrebois spirale temporelle rare,image_977162330_product_197575199.jpg,52,7,1160,0.718,5
47490,carte pokémon mélo alliance infaillible,image_1268915209_product_3948034915.jpg,39,5,1160,0.33516,5
11149,fontes de jouder jandors saddlebags ième édition bord blanc vf,image_906397676_product_150621840.jpg,62,10,1160,0.682644,5
15692,johan elmander match attax,image_976142716_product_275008244.jpg,26,4,1160,0.666536,5
80321,carte panini photocards monster high n,image_1100621729_product_1729723292.jpg,38,6,1160,0.55,5
68218,carte dragon ball z dp n,image_930399579_product_184297745.jpg,24,6,1160,0.75,5
80430,frison reverse pokemon noir et blanc,image_907001461_product_151970051.jpg,36,6,1160,0.642024,5
57762,foil schéma de servo servo schematic magic mtg la révolte éthérique u,image_1131102985_product_2193329707.jpg,69,12,1160,0.558392,5
18085,démon dépouilleur reiver demon magic mtg commander vf mint r,image_901920556_product_147180932.jpg,60,10,1160,0.3388,5
1261,poke turn trainer team galactics platinium,image_1186686523_product_3030673485.jpg,42,6,1160,0.198828,5
40859,panini adrenalyn foot yao kouassi gervinho n lille,image_858283728_product_92572848.jpg,50,8,1160,0.0736,5
57198,chaudière à peste plague boiler magic mtg ravnica vf mint r,image_886994621_product_133083887.jpg,59,11,1160,0.34398,5
65130,oleksandr kucher adrenalyn xl champions league,image_939597997_product_202181539.jpg,46,6,1160,0.718,5
64414,marvel vs suprematie mutante foil mor vf,image_132996830_product_3786753.jpg,40,7,1160,0.198352,5
44432,whip of many thongs weapon of flame and shadow r black rider,image_872565039_product_117820142.jpg,60,12,1160,0.712572,5
53944,pluie de braises rain of embers magic mtg ravnica vf mint c,image_886994700_product_133083316.jpg,59,12,1160,0.341172,5
6997,foil émeutiers du matca matca rioters magic mtg modern masters,image_1077007152_product_1370611074.jpg,62,10,1160,0.558392,5
29859,reliques écrasées mtg commander u,image_1135272069_product_2297121910.jpg,33,5,1160,0.716,5
61427,eye of judgment biolith rebellion vétéran aile de pierre carte vf,image_853917632_product_85154857.jpg,65,11,1160,0.55552,5
57921,carte bella sara gracie festival de lhiver,image_966677055_product_252971169.jpg,42,7,1160,0.646,5
21442,foil premium soif chancrelleuse magic mtg coucheciel vf mint u,image_900312305_product_145882710.jpg,62,10,1160,0.342576,5
44882,carte dragon ball super card game part db ii,image_877342850_product_122750627.jpg,44,9,1160,0.362268,5
18993,nissa sage animiste nissa voyante de vastebois magic origines m,image_1038056842_product_744501933.jpg,63,10,1160,0.7,5
70988,foil premium reclus des plaines salines magic mtg chaos planaire c,image_862097135_product_101506600.jpg,66,11,1160,0.0648,5
66264,angler cluster super rare duel masters,image_871367357_product_116173265.jpg,38,6,1160,0.04272,5
32248,starfoil zaborg le monarque du tonnerre yu gi oh bp fr,image_916408823_product_161258704.jpg,54,11,1160,0.698,5
75028,miaouss team rocket fr,image_1031312519_product_608402526.jpg,22,4,1160,0.75,5
49972,carte pokémon chelours soleil et lune,image_1247292674_product_3801308955.jpg,37,6,1160,0.75,5
35851,carte pokemon snubbull bienvenue a kalos,image_977711091_product_278753471.jpg,40,6,1160,0.71,5
5751,vampire the eternal struggle bums rush jyhad vo,image_509041059_product_52367176.jpg,47,8,1160,0.75,5
70723,fragilady holo reverse frontières franchies,image_936386563_product_195460511.jpg,43,5,1160,0.722,5
61480,franklin richards mhg,image_906670641_product_151536353.jpg,21,3,1160,0.18144,5
1512,brian grant fleer n,image_1094731357_product_1621564355.jpg,19,4,1160,0.716,5
47529,lot de images adrenalyn xl ligue,image_939600550_product_202467975.jpg,32,6,1160,0.711684,5
68811,soufflaigreur commander unco,image_1012321510_product_457597493.jpg,28,3,1160,0.72,5
1101,fermite tempête de plasma,image_947227525_product_209412874.jpg,25,4,1160,0.718,5
71031,infiltration némésis vf,image_297727396_product_16576360.jpg,23,3,1160,0.712,5
50512,foil premium manoeuvres défensives magic mtg carnage vf mint c,image_898719456_product_144855166.jpg,62,10,1160,0.340736,5
5167,don des magi elfes azeroth vf rare,image_974190458_product_270886368.jpg,34,7,1160,0.724,5
32032,capitaine du diregraf diregraf captain magic mtg ascension vf mint u,image_906000884_product_150479964.jpg,68,11,1160,0.39326,5
84480,carte disney auchan n,image_868869087_product_112326963.jpg,21,4,1160,0.648,5
43306,magic mtg faucon de guérisseur commune les guildes de ravnica,image_1216759879_product_3480222211.jpg,61,10,1160,0.69,5
8842,portfolio cahier range cartes pokemon noir et blanc emerging powers cartes black et white,image_1300897938_product_4149437718.jpg,89,14,1160,0.296576,5
22086,pulsation de la forge,image_879042019_product_124374456.jpg,21,4,1160,0.23028,5
75013,spectre hypnotiseur neuvième edition rare,image_875448033_product_121392531.jpg,41,5,1160,0.231896,5
63148,carte star wars cosmic shells finn numéro,image_1156676649_product_2662964829.jpg,41,7,1160,0.571532,5
19166,darting merfolk masques de mercadia vo,image_290996853_product_17400288.jpg,38,6,1160,0.75,5
45779,yu gi oh led fr accellumière commune,image_1214127162_product_3458602649.jpg,36,7,1160,0.684,5
72265,carte pokémon chétiflor poings furieux sc,image_1177175618_product_2964619462.jpg,41,6,1160,0.75,5
83121,carte yu gi oh bp fr gachi gachi gantetsu neuf fr carte yu gi oh bp fr gachi gachi gantetsu neuf fr,image_1006332219_product_423106133.jpg,99,22,1160,0.69,5
69660,magic mtg tigre riverain commune kaladesh,image_1101970779_product_1786313484.jpg,41,6,1160,0.562,5
42478,official football cards carte benoit cauet caen,image_925520268_product_176838125.jpg,47,7,1160,0.746,5
6692,carte yu gi oh bp fr sh echappé du temps neuf fr carte yu gi oh bp fr sh echappé du temps neuf fr,image_1047849710_product_933418660.jpg,97,24,1160,0.688,5
70394,pyraile dobsidienne obsidian pyrewing c twilight of the dragons,image_887271960_product_133443116.jpg,63,9,1160,0.059328,5
84257,ennemis anciens et nouveaux world of warcraft tambours de guerre c,image_851444857_product_83464950.jpg,66,11,1160,0.722,5
81268,carte panini foot derby total caceres nantes,image_1095200637_product_1630121366.jpg,44,7,1160,0.704,5
57598,yu gi oh héritier talentueux anpr fr super rare,image_948124848_product_210694062.jpg,47,9,1160,0.76,5
79662,carte beyblade série gingka,image_914119863_product_158308189.jpg,27,4,1160,0.75,5
8774,offensive vapeur trompignon gaulet,image_1090785117_product_1562509966.jpg,34,4,1160,0.75,5
34610,foil montagne magic mtg ténèbres sur innistrad,image_1072007005_product_1299500835.jpg,46,7,1160,0.229944,5
28595,resource technician wars tcg decipher,image_1002738594_product_384815815.jpg,37,5,1160,0.712572,5
59423,nindroide carte lego ninjago tcg,image_1211833724_product_3406022712.jpg,32,5,1160,0.75,5
9254,malach de laube magic chaos planaire,image_531086656_product_53059740.jpg,36,6,1160,0.231896,5
60528,héraut des ruisseaux secrets,image_1287779059_product_4077142424.jpg,28,4,1160,0.558392,5
38854,x files carte de collection saison,image_307523195_product_44638650.jpg,34,6,1160,0.345088,5
28743,foil premium longue vue de lexplorateur magic mtg zendikar c,image_855350697_product_88230253.jpg,60,10,1160,0.066528,5
78801,yu gi oh ygld frb chimère bête mythique volante commune gazelle roi des bêtes mythiques berfomet ce monstre est toujours traité comme un monstre bête fantôme lorsque cette carte est détruite vous pouvez sélectionner et invoquer spécialement berfomet ou gazelle roi des bêtes mythiques depuis votre cimetière,image_1085794752_product_1505776993.jpg,307,47,1160,0.678,5
62185,carte carddass dragon ball z power level numéro,image_1133967950_product_2269047017.jpg,47,8,1160,0.75,5
34554,endor shield star wars decipher death star,image_893914118_product_141784514.jpg,42,7,1160,0.722552,5
47122,tony dumas fleer n,image_882251378_product_68372906.jpg,18,4,1160,0.75,5
68201,carte pokemon xy evolutions steelix pv carte secréte rare vf,image_1100552031_product_1729566777.jpg,60,10,1160,0.600896,5
42790,force of will cfc pandora la reine tisseuse despoir rare,image_1088058073_product_1531934323.jpg,56,10,1160,0.716,5
70348,darigaaz s caldera caldeira de darigaaz magic mtg planeshift vo u,image_861330729_product_99619372.jpg,65,11,1160,0.726,5
33714,yu gi oh yskr fr destruction de bouclier commune choisissez monstre en position de défense puis détruisez le,image_1282053686_product_4054817233.jpg,108,18,1160,0.68,5
16020,haydaim niv noir blanc,image_879351234_product_124739983.jpg,22,4,1160,0.67584,5
12994,carte dragon ball super bt dragon ball commune,image_1244656129_product_3783156231.jpg,46,8,1160,0.706512,5
81515,sauteface magic mtg lorwyn c,image_854179523_product_58775319.jpg,28,5,1160,0.065664,5
19641,orphe collectionneur horizons du modern collector ouphe r magic mtg,image_1306681138_product_4165838051.jpg,67,10,1160,0.372552,5
45355,carte pokémon noir blanc zébibron à collectionner,image_884166056_product_129514724.jpg,49,7,1160,0.72,5
4130,michael jordan upper deck jc,image_868996626_product_112657609.jpg,28,5,1160,0.72,5
79130,osselait carte stickers boomer dunkin,image_1087720974_product_1525587960.jpg,37,5,1160,0.748,5
82232,carte trading card game epic time wars hells surge rare vo,image_1024315191_product_540288795.jpg,58,11,1160,0.712,5
34159,carte pokémon mascaïman pv holo reverse,image_1004106086_product_401063675.jpg,39,6,1160,0.585984,5
8084,foil convergence des guivres des sables magic mtg amonkhet r,image_1123358430_product_2051530841.jpg,60,10,1160,0.558392,5
71765,phione aube majestueuse,image_845046577_product_73730927.jpg,23,3,1160,0.720288,5
72590,carte dragon ball super p pr vegetto super saiyan explosion dénergie carte dragon ball super p pr vegetto super saiyan explosion dénergie neuf fr,image_1235403239_product_3693444234.jpg,145,24,1160,0.736,5
49357,suu shinron dragon ball à étoiles d dragon ball z série,image_835167382_product_68595482.jpg,55,11,1160,0.75,5
55753,asmodee coffret boosters,image_1212850868_product_3211695282.jpg,24,3,1160,0.95,5
20600,dardargnan ème édition francaise série de base,image_948579243_product_5680951.jpg,46,7,1160,0.703456,5
19712,carte holo reverse chartor soleil et lune,image_1106568934_product_1861798391.jpg,41,7,1160,0.704,5
23160,force of will jp yggnitsvay the guardian of green branch common,image_1077603468_product_1376180843.jpg,63,11,1160,0.708,5
26704,katagami gx,image_1144941646_product_2483986738.jpg,11,2,1160,0.75,5
24936,yugioh nâga cyber commune sdcr fr,image_1112939339_product_1912169676.jpg,33,6,1160,0.748,5
38205,plans naissants pacte des guildes vf rare,image_972474887_product_60454093.jpg,41,7,1160,0.722,5
28580,croissance gigantesque retour sur ravnica magic mtg c,image_924122218_product_175256677.jpg,53,8,1160,0.528556,5
79667,pokémon boskara niv diamant et perle aube majestueuse peu commune,image_1193623444_product_3147609780.jpg,65,10,1160,0.704588,5
31735,bernard lermite du flux magic mtg kaladesh c,image_1090373144_product_1556837564.jpg,44,8,1160,0.558392,5
39748,carte dragon ball trading card chromium part amada made in usa dbz,image_1195077063_product_3155506679.jpg,66,12,1160,0.668,5
33890,d mémoire du futur dragon ball série vf,image_845005795_product_73672662.jpg,39,8,1160,0.67914,5
21607,rats typhoïdiens typhoid rats magic mtg conspiracy,image_988495683_product_295648977.jpg,50,7,1160,0.3922,5
31714,géant poussière de neige abyr jp rare japonaise,image_1087433518_product_1509311293.jpg,47,8,1160,0.68,5
11764,builders bane mirage vo,image_286659382_product_16849957.jpg,23,4,1160,0.75,5
66929,stickers la reine des neiges frozen panini numéro,image_1217285712_product_3490546565.jpg,49,8,1160,0.75,5
64784,cartes pokemon mucuscule colimucus vigueur spectrale,image_1020456323_product_516891711.jpg,52,6,1160,0.7,5
8742,yu gi oh ys fr mandragora colonie du mal,image_1129916827_product_2173730015.jpg,40,9,1160,0.686,5
61545,dosan la feuille tombante kamigawa vf,image_127262530_product_3716088.jpg,37,6,1160,0.186068,5
64052,axe de rotation carte beyblade vf serie,image_912220168_product_156155648.jpg,39,7,1160,0.70422,5
73106,axoloto neo discovery fr,image_1271683729_product_1350479174.jpg,24,4,1160,0.65424,5
11784,bella sara bal de bella bello s brillante rare,image_901941356_product_147018774.jpg,46,9,1160,0.666,5
77499,hirudegarn la perfection éveillée bt,image_1232860265_product_3661013771.jpg,36,5,1160,0.75,5
5198,carte wakfu ceinture du chef crocodaille edition bonta brakmar commune,image_879444527_product_124939893.jpg,70,10,1160,0.362268,5
